64 14.623 24.5144 67.6425 0.753224 0.953916 26.6444
128 17.8307 26.1842 46.8494 0.856044 0.967661 13.0387
192 19.5377 26.9895 38.1405 0.89338 0.972408 8.84591
256 20.7022 27.5714 33.1806 0.912874 0.974924 6.79724
320 21.5813 28.0121 29.7981 0.925521 0.976298 5.4863
384 22.2582 28.3333 27.2937 0.934014 0.97767 4.67405
448 22.8268 28.6005 25.2934 0.940469 0.978526 4.04658
512 23.2872 28.7973 23.6614 0.945468 0.979344 3.58295
576 23.6728 28.9722 22.386 0.949123 0.979797 3.2318
640 24.0134 29.1412 21.3542 0.952198 0.980216 2.9424
704 24.3298 29.3171 20.4988 0.954713 0.980558 2.70706
768 24.6087 29.478 19.7869 0.956849 0.981263 2.55148
832 24.8553 29.6137 19.1443 0.958753 0.981665 2.38971
896 25.0822 29.7332 18.5427 0.960422 0.981922 2.23858
960 25.3001 29.8385 17.9381 0.961994 0.982077 2.08771
1024 25.4942 29.9282 17.3922 0.963132 0.982561 2.01727
