64 14.623 19.7869 35.3132 0.753224 0.937591 24.4771
128 17.8307 23.5742 32.2116 0.856044 0.967062 12.9686
192 19.5377 25.4591 30.3075 0.89338 0.974932 9.12837
256 20.7022 26.7206 29.0709 0.912874 0.978381 7.17598
320 21.5813 27.564 27.7218 0.925521 0.980224 5.91044
384 22.2582 28.1713 26.5661 0.934014 0.981324 5.06527
448 22.8268 28.6416 25.4734 0.940469 0.982299 4.44775
512 23.2872 28.9762 24.4296 0.945468 0.982877 3.95672
576 23.6728 29.2245 23.4516 0.949123 0.983042 3.57375
640 24.0134 29.4297 22.5556 0.952198 0.983109 3.2462
704 24.3298 29.6105 21.7045 0.954713 0.983501 3.0153
768 24.6087 29.7577 20.9235 0.956849 0.983684 2.80447
832 24.8553 29.8847 20.2345 0.958753 0.983956 2.62871
896 25.0822 29.9884 19.5602 0.960422 0.984013 2.45633
960 25.3001 30.0719 18.8607 0.961994 0.98414 2.30215
1024 25.4942 30.1408 18.2262 0.963132 0.984216 2.18915
