64 14.623 15.6883 7.28495 0.753224 0.801561 6.41736
128 17.8307 19.6515 10.2119 0.856044 0.903949 5.59598
192 19.5377 22.0715 12.9685 0.89338 0.939709 5.18579
256 20.7022 23.8479 15.195 0.912874 0.956702 4.80115
320 21.5813 25.2268 16.8921 0.925521 0.966192 4.39436
384 22.2582 26.284 18.0866 0.934014 0.972423 4.11227
448 22.8268 27.1617 18.9904 0.940469 0.976685 3.85084
512 23.2872 27.8249 19.4854 0.945468 0.979026 3.5494
576 23.6728 28.3503 19.759 0.949123 0.980721 3.32922
640 24.0134 28.8015 19.9395 0.952198 0.982122 3.14256
704 24.3298 29.2198 20.0988 0.954713 0.982905 2.95287
768 24.6087 29.5608 20.1234 0.956849 0.983407 2.77554
832 24.8553 29.8469 20.0826 0.958753 0.983854 2.61806
896 25.0822 30.0837 19.9403 0.960422 0.984083 2.4636
960 25.3001 30.2964 19.748 0.961994 0.984652 2.35534
1024 25.4942 30.4671 19.506 0.963132 0.984908 2.26094
