64 14.623 19.8681 35.8686 0.753224 0.942685 25.1535
128 17.8307 23.4901 31.74 0.856044 0.966645 12.92
192 19.5377 25.3377 29.686 0.89338 0.973871 9.00961
256 20.7022 26.5791 28.3878 0.912874 0.977351 7.06317
320 21.5813 27.414 27.027 0.925521 0.979371 5.81827
384 22.2582 28.0181 25.8778 0.934014 0.980666 4.99482
448 22.8268 28.4915 24.8156 0.940469 0.981629 4.37654
512 23.2872 28.8325 23.8124 0.945468 0.982115 3.87609
576 23.6728 29.0907 22.8863 0.949123 0.982609 3.52805
640 24.0134 29.3047 22.0352 0.952198 0.982769 3.21056
704 24.3298 29.4958 21.2332 0.954713 0.983127 2.97614
768 24.6087 29.6532 20.4986 0.956849 0.983388 2.77356
832 24.8553 29.7904 19.8551 0.958753 0.983609 2.59253
896 25.0822 29.9027 19.2185 0.960422 0.983537 2.40674
960 25.3001 29.9966 18.5628 0.961994 0.983777 2.26443
1024 25.4942 30.0752 17.9688 0.963132 0.984018 2.16852
