64 28.1279 34.3723 22.2002 0.971711 0.989269 1.80701
128 31.2247 36.7217 17.6045 0.983294 0.991374 0.821733
192 32.9667 37.7642 14.5527 0.987227 0.99225 0.508714
256 34.2128 38.4934 12.5114 0.989021 0.992798 0.381887
320 35.1472 39.0301 11.0477 0.990145 0.993454 0.33412
384 35.9002 39.4583 9.91114 0.991119 0.993818 0.272357
448 36.5142 39.8461 9.12477 0.991332 0.993766 0.245571
512 37.0276 40.1388 8.4024 0.991799 0.993803 0.201964
576 37.4786 40.3787 7.7379 0.992123 0.993932 0.182295
640 37.8752 40.5711 7.11796 0.992445 0.993809 0.137401
704 38.2269 40.7404 6.57504 0.99273 0.993939 0.121737
768 38.5366 40.8948 6.11931 0.992961 0.994066 0.111234
832 38.8096 41.0468 5.76469 0.993219 0.99411 0.0897288
896 39.0503 41.1749 5.44065 0.993436 0.994054 0.0622153
960 39.2814 41.3101 5.16467 0.993474 0.994247 0.0778317
1024 39.5049 41.4322 4.87846 0.99347 0.99424 0.0774741
