64 28.1279 34.4355 22.4248 0.971711 0.989663 1.84754
128 31.2247 36.6584 17.4018 0.983294 0.992141 0.89972
192 32.9667 37.7205 14.42 0.987227 0.99337 0.622177
256 34.2128 38.4215 12.3013 0.989021 0.993651 0.468171
320 35.1472 38.9187 10.7307 0.990145 0.993957 0.384998
384 35.9002 39.2725 9.39357 0.991119 0.994289 0.319815
448 36.5142 39.5625 8.34816 0.991332 0.994373 0.306773
512 37.0276 39.767 7.39824 0.991799 0.994236 0.245655
576 37.4786 39.9105 6.48886 0.992123 0.994439 0.233388
640 37.8752 40.0288 5.68593 0.992445 0.994501 0.207126
704 38.2269 40.1285 4.97427 0.99273 0.994558 0.184071
768 38.5366 40.2095 4.3409 0.992961 0.994461 0.151002
832 38.8096 40.2868 3.80646 0.993219 0.994601 0.139105
896 39.0503 40.3537 3.3379 0.993436 0.99476 0.133312
960 39.2814 40.4069 2.86529 0.993474 0.994702 0.123572
1024 39.5049 40.4595 2.41648 0.99347 0.994757 0.129473
