64 19.834 25.1635 26.8708 0.935745 0.9808 4.81491
128 22.5126 26.7942 19.0189 0.96254 0.984648 2.29683
192 24.1209 27.3422 13.3549 0.973044 0.985731 1.3039
256 25.267 27.6142 9.28986 0.978601 0.986238 0.780344
320 26.1523 27.7729 6.19655 0.981926 0.986614 0.477469
384 26.8734 27.8678 3.70051 0.984374 0.986791 0.245547
448 27.4878 27.9313 1.61328 0.986072 0.986903 0.0842333
512 28.028 27.9825 -0.162083 0.987495 0.987066 -0.043416
576 28.4943 28.0266 -1.64149 0.988457 0.987261 -0.121057
640 28.9154 28.0586 -2.96291 0.98938 0.9874 -0.200188
704 29.3118 28.0784 -4.20791 0.990126 0.987464 -0.268894
768 29.6681 28.0941 -5.30537 0.990768 0.987558 -0.323927
832 29.9999 28.1105 -6.29814 0.991297 0.987585 -0.374532
896 30.3133 28.1246 -7.22026 0.991729 0.987628 -0.413513
960 30.5998 28.1384 -8.04393 0.992092 0.987601 -0.45265
1024 30.8589 28.1523 -8.77069 0.992338 0.987644 -0.473112
