64 19.834 23.7636 19.8128 0.935745 0.9741 4.09884
128 22.5126 25.7126 14.2143 0.96254 0.981327 1.95179
192 24.1209 26.5429 10.0412 0.973044 0.983637 1.08864
256 25.267 27.0371 7.00568 0.978601 0.985076 0.661576
320 26.1523 27.3469 4.56764 0.981926 0.985876 0.402284
384 26.8734 27.5737 2.6062 0.984374 0.986353 0.201058
448 27.4878 27.7362 0.903749 0.986072 0.986816 0.0754118
512 28.028 27.8663 -0.576895 0.987495 0.987168 -0.0330985
576 28.4943 27.9747 -1.8236 0.988457 0.987508 -0.0959873
640 28.9154 28.0658 -2.93825 0.98938 0.987758 -0.163966
704 29.3118 28.1406 -3.99589 0.990126 0.987867 -0.228137
768 29.6681 28.2074 -4.92372 0.990768 0.987998 -0.279504
832 29.9999 28.2654 -5.78181 0.991297 0.988229 -0.309545
896 30.3133 28.3154 -6.59093 0.991729 0.988252 -0.350648
960 30.5998 28.3592 -7.32245 0.992092 0.988352 -0.376946
1024 30.8589 28.3938 -7.98835 0.992338 0.988439 -0.392967
