64 7.00303 6.98042 -0.322855 0.124689 0.120984 -2.97151
128 7.0013 6.9744 -0.384218 0.124527 0.120632 -3.1273
192 7.00115 6.97406 -0.38687 0.124601 0.120737 -3.1008
256 7.00134 6.9742 -0.387561 0.124645 0.120807 -3.07891
320 7.00119 6.97422 -0.385207 0.124678 0.120862 -3.06019
384 7.00078 6.97413 -0.380588 0.124639 0.120872 -3.02233
448 6.99997 6.97354 -0.377649 0.124557 0.120822 -2.99802
512 6.99925 6.97308 -0.373906 0.124488 0.12078 -2.97841
576 6.99906 6.973 -0.372452 0.12447 0.120791 -2.95627
640 6.99892 6.973 -0.370342 0.124463 0.120804 -2.93962
704 6.99887 6.97295 -0.370413 0.124458 0.120809 -2.93195
768 6.99882 6.97297 -0.369352 0.124446 0.120815 -2.91762
832 6.99858 6.97281 -0.368154 0.124425 0.120801 -2.91278
896 6.99835 6.97275 -0.365829 0.124408 0.120797 -2.90254
960 6.99829 6.97273 -0.365293 0.124398 0.120796 -2.89522
1024 6.9983 6.97288 -0.363237 0.124406 0.120815 -2.8867
