64 24.7473 29.9516 21.0298 0.970538 0.990144 2.0201
128 27.0752 31.8983 17.8137 0.981067 0.992419 1.1571
192 28.5266 32.9067 15.3545 0.985369 0.993183 0.792968
256 29.6552 33.6355 13.4217 0.98799 0.993774 0.585508
320 30.5648 34.1804 11.8293 0.989545 0.994195 0.469947
384 31.319 34.5917 10.4496 0.990687 0.994339 0.368643
448 31.9309 34.9017 9.30389 0.991516 0.994538 0.304759
512 32.4452 35.1414 8.31014 0.992088 0.994627 0.255966
576 32.9003 35.3306 7.38676 0.99242 0.994745 0.234342
640 33.3124 35.485 6.52181 0.992847 0.994841 0.200844
704 33.6888 35.6195 5.73088 0.993175 0.994812 0.164866
768 34.0302 35.7236 4.9764 0.993418 0.994831 0.142205
832 34.3491 35.8251 4.29696 0.993545 0.994815 0.127816
896 34.6551 35.9121 3.62698 0.993811 0.994871 0.106645
960 34.9422 35.9887 2.99467 0.994043 0.994977 0.0939488
1024 35.2107 36.0554 2.39902 0.994207 0.995009 0.0805974
