64 24.7473 30.6145 23.7085 0.970538 0.989885 1.99338
128 27.0752 31.74 17.2292 0.981067 0.991255 1.03852
192 28.5266 32.2113 12.9169 0.985369 0.991748 0.64733
256 29.6552 32.5163 9.64766 0.98799 0.991915 0.397289
320 30.5648 32.7319 7.09012 0.989545 0.992054 0.253546
384 31.319 32.8841 4.99713 0.990687 0.992228 0.155592
448 31.9309 32.993 3.32646 0.991516 0.992352 0.0843048
512 32.4452 33.068 1.9197 0.992088 0.992395 0.0309706
576 32.9003 33.1317 0.703335 0.99242 0.992494 0.0074625
640 33.3124 33.1781 -0.403142 0.992847 0.992538 -0.0311077
704 33.6888 33.2166 -1.40186 0.993175 0.992555 -0.062418
768 34.0302 33.2479 -2.29861 0.993418 0.992622 -0.080204
832 34.3491 33.2739 -3.13019 0.993545 0.992618 -0.0933349
896 34.6551 33.2947 -3.92556 0.993811 0.992614 -0.120455
960 34.9422 33.3142 -4.65912 0.994043 0.992697 -0.13544
1024 35.2107 33.3298 -5.34195 0.994207 0.99271 -0.150615
