64 24.7473 31.1728 25.9645 0.970538 0.986794 1.6749
128 27.0752 32.2608 19.1525 0.981067 0.987851 0.691521
192 28.5266 32.6971 14.6195 0.985369 0.988015 0.268531
256 29.6552 32.9761 11.1983 0.98799 0.988205 0.0217676
320 30.5648 33.1732 8.53412 0.989545 0.988368 -0.118929
384 31.319 33.3083 6.35177 0.990687 0.988483 -0.222468
448 31.9309 33.402 4.60732 0.991516 0.988539 -0.300229
512 32.4452 33.466 3.14649 0.992088 0.988656 -0.34591
576 32.9003 33.521 1.88668 0.99242 0.988722 -0.372577
640 33.3124 33.5577 0.736213 0.992847 0.988791 -0.408506
704 33.6888 33.5892 -0.295752 0.993175 0.988756 -0.444877
768 34.0302 33.6146 -1.22113 0.993418 0.988825 -0.462407
832 34.3491 33.6349 -2.07908 0.993545 0.988839 -0.473672
896 34.6551 33.6502 -2.8997 0.993811 0.988826 -0.501692
960 34.9422 33.664 -3.65828 0.994043 0.988831 -0.524306
1024 35.2107 33.6747 -4.36229 0.994207 0.988823 -0.541538
