64 24.7473 32.9317 33.072 0.970538 0.990703 2.07771
128 27.0752 35.3567 30.5872 0.981067 0.992797 1.19569
192 28.5266 36.3593 27.4576 0.985369 0.993225 0.797236
256 29.6552 37.1334 25.2171 0.98799 0.993504 0.558114
320 30.5648 37.7789 23.6027 0.989545 0.993724 0.422335
384 31.319 38.3034 22.3009 0.990687 0.99387 0.321388
448 31.9309 38.7144 21.2445 0.991516 0.993999 0.250447
512 32.4452 39.0522 20.3637 0.992088 0.994068 0.199592
576 32.9003 39.3627 19.6424 0.99242 0.994079 0.167227
640 33.3124 39.6278 18.958 0.992847 0.994103 0.126529
704 33.6888 39.8561 18.3066 0.993175 0.994115 0.094676
768 34.0302 40.0475 17.6824 0.993418 0.994164 0.0751019
832 34.3491 40.2183 17.0871 0.993545 0.99423 0.0689626
896 34.6551 40.3859 16.5365 0.993811 0.99422 0.0411391
960 34.9422 40.5412 16.0233 0.994043 0.994307 0.0265598
1024 35.2107 40.6856 15.5491 0.994207 0.994273 0.00656843
