64 25.5721 31.1163 21.6808 0.977577 0.990683 1.3407
128 27.7605 32.3779 16.6333 0.984272 0.991944 0.77951
192 28.9862 32.9552 13.6924 0.986834 0.992515 0.575686
256 29.8598 33.3459 11.6751 0.988473 0.992882 0.445974
320 30.5097 33.605 10.1452 0.989283 0.993139 0.389707
384 31.0115 33.7833 8.9381 0.989932 0.993289 0.339067
448 31.4228 33.9284 7.9739 0.99038 0.993348 0.299621
512 31.7472 34.0385 7.21718 0.990813 0.993488 0.270069
576 32.0258 34.1358 6.58847 0.991021 0.99357 0.257146
640 32.257 34.2104 6.05572 0.991365 0.993623 0.227773
704 32.4544 34.2733 5.60447 0.991597 0.993701 0.212121
768 32.6326 34.3334 5.21202 0.991793 0.993681 0.190306
832 32.7857 34.384 4.87497 0.992017 0.993723 0.171924
896 32.9294 34.4324 4.56439 0.992118 0.993804 0.169945
960 33.0572 34.4753 4.28976 0.992214 0.993844 0.164223
1024 33.1706 34.5099 4.03751 0.992353 0.99389 0.154948
