64 37.5638 43.4639 15.7071 0.993817 0.997124 0.332797
128 40.6665 44.1114 8.47118 0.995815 0.997354 0.154531
192 42.8138 44.376 3.64897 0.996585 0.997498 0.0915527
256 44.2592 44.5162 0.580692 0.99697 0.997526 0.0558376
320 45.2026 44.5944 -1.34544 0.997233 0.997535 0.0302672
384 45.8993 44.6506 -2.72064 0.997325 0.997592 0.0268102
448 46.5443 44.7004 -3.96162 0.997436 0.99762 0.0185013
512 47.1004 44.7303 -5.0321 0.997531 0.997627 0.00958443
576 47.5232 44.7399 -5.85668 0.997616 0.997636 0.00197887
640 47.8648 44.7461 -6.51559 0.997657 0.997582 -0.00749826
704 48.2214 44.7538 -7.19097 0.997685 0.997594 -0.00910759
768 48.534 44.7614 -7.77307 0.997756 0.997576 -0.0179946
832 48.7618 44.7629 -8.20094 0.997804 0.997564 -0.0240445
896 48.9612 44.766 -8.56842 0.997858 0.997529 -0.033021
960 49.1781 44.7739 -8.9555 0.997893 0.997516 -0.037843
1024 49.3808 44.7795 -9.31792 0.997942 0.997484 -0.0459135
