64 37.5638 44.2885 17.9023 0.993817 0.997194 0.339794
128 40.6665 46.6698 14.7623 0.995815 0.997734 0.192738
192 42.8138 48.3589 12.9519 0.996585 0.997966 0.138497
256 44.2592 49.2715 11.3248 0.99697 0.99808 0.111353
320 45.2026 49.8207 10.2164 0.997233 0.99818 0.0949621
384 45.8993 50.1837 9.33427 0.997325 0.998228 0.0905514
448 46.5443 50.5309 8.56519 0.997436 0.998373 0.0939965
512 47.1004 50.7993 7.85327 0.997531 0.998384 0.0855088
576 47.5232 51.0099 7.33689 0.997616 0.998412 0.0797987
640 47.8648 51.1643 6.89344 0.997657 0.998422 0.0766993
704 48.2214 51.3207 6.42719 0.997685 0.998458 0.0774264
768 48.534 51.4559 6.02021 0.997756 0.998486 0.0731945
832 48.7618 51.5398 5.69696 0.997804 0.998503 0.0700831
896 48.9612 51.6253 5.44126 0.997858 0.998529 0.067234
960 49.1781 51.7059 5.14023 0.997893 0.99855 0.0658393
1024 49.3808 51.7819 4.86244 0.997942 0.998567 0.0626087
