64 25.7705 33.0725 28.3346 0.964678 0.989814 2.60559
128 28.1299 34.35 22.1122 0.976358 0.99162 1.56324
192 29.6081 34.8669 17.7615 0.981479 0.992333 1.1059
256 30.7074 35.1648 14.5156 0.984477 0.992847 0.85026
320 31.5657 35.3686 12.0475 0.986453 0.992964 0.66005
384 32.2659 35.516 10.0728 0.987953 0.993113 0.522244
448 32.8604 35.6152 8.38323 0.98906 0.993329 0.431705
512 33.3816 35.6896 6.91391 0.989747 0.993394 0.368476
576 33.8314 35.7444 5.65463 0.990427 0.993476 0.307798
640 34.2331 35.7919 4.55341 0.991055 0.993612 0.257969
704 34.6026 35.8324 3.55421 0.991504 0.993662 0.217664
768 34.9465 35.8693 2.64058 0.992005 0.993734 0.174308
832 35.2611 35.8989 1.80885 0.992402 0.99376 0.136769
896 35.5549 35.9241 1.03832 0.992776 0.99381 0.104177
960 35.8284 35.9483 0.334656 0.992997 0.993789 0.0797868
1024 36.0893 35.971 -0.327832 0.993276 0.993814 0.0541568
