64 29.0477 37.041 27.518 0.976123 0.995295 1.96409
128 31.4202 38.0244 21.0191 0.984909 0.995288 1.05383
192 32.8203 38.2112 16.4255 0.988059 0.995241 0.726867
256 33.8314 38.2627 13.0982 0.989792 0.995488 0.575471
320 34.6076 38.2832 10.6208 0.9908 0.995164 0.440466
384 35.2451 38.3112 8.69942 0.991541 0.995081 0.35702
448 35.7689 38.3316 7.16484 0.992213 0.995071 0.287998
512 36.2353 38.3314 5.78482 0.992334 0.994869 0.255406
576 36.653 38.3311 4.57822 0.992886 0.994741 0.186765
640 37.0344 38.3284 3.49412 0.993179 0.9946 0.143039
704 37.349 38.3281 2.62152 0.993593 0.994523 0.0935316
768 37.6508 38.3296 1.80304 0.993703 0.994622 0.0924468
832 37.9279 38.3342 1.07126 0.993916 0.994654 0.0742316
896 38.187 38.3292 0.372398 0.994208 0.994646 0.0440001
960 38.4112 38.3287 -0.214922 0.994614 0.994704 0.00905991
1024 38.6238 38.3326 -0.75388 0.994635 0.994683 0.00482798
