64 32.0048 34.8562 8.90909 0.972961 0.981237 0.850654
128 34.8794 36.2338 3.88304 0.981146 0.983809 0.271404
192 36.5373 36.6177 0.220287 0.984077 0.984361 0.028789
256 37.6608 36.7664 -2.37478 0.985567 0.98464 -0.0941277
320 38.5398 36.8664 -4.34189 0.986688 0.984842 -0.187147
384 39.2372 36.9244 -5.89427 0.987288 0.985013 -0.23039
448 39.8028 36.9542 -7.15689 0.987936 0.984993 -0.297868
512 40.2795 36.9764 -8.20031 0.988271 0.984988 -0.332159
576 40.6813 36.9973 -9.05578 0.988696 0.985049 -0.368792
640 41.0008 37.0118 -9.72893 0.988897 0.985057 -0.388277
704 41.325 37.0269 -10.4007 0.989159 0.98516 -0.404352
768 41.6199 37.0381 -11.0086 0.989405 0.985144 -0.430715
832 41.8631 37.0407 -11.5194 0.989565 0.985197 -0.441426
896 42.1257 37.0546 -12.0381 0.989714 0.985131 -0.463063
960 42.3352 37.0593 -12.4621 0.989909 0.985123 -0.483495
1024 42.5486 37.0641 -12.8899 0.990001 0.985146 -0.490409
