64 27.4209 34.0119 24.0365 0.986993 0.996191 0.931895
128 30.146 35.4719 17.667 0.992177 0.996759 0.461757
192 31.5986 35.9314 13.7122 0.993865 0.996939 0.30936
256 32.5017 36.2006 11.3806 0.994703 0.997046 0.235593
320 33.1926 36.4079 9.68682 0.995239 0.997117 0.188684
384 33.6995 36.555 8.47342 0.995561 0.997141 0.158691
448 34.124 36.6833 7.50018 0.995802 0.997182 0.138628
512 34.4846 36.7639 6.60949 0.996009 0.997226 0.122166
576 34.7898 36.8309 5.86684 0.99618 0.997255 0.107861
640 35.0751 36.8858 5.16241 0.996294 0.997238 0.0947237
704 35.2976 36.9251 4.61078 0.996387 0.997275 0.0891566
768 35.5447 36.9694 4.00801 0.996491 0.997279 0.0790954
832 35.7582 37.0043 3.48454 0.996571 0.997305 0.0735879
896 35.9357 37.03 3.04509 0.996633 0.997312 0.0681281
960 36.1017 37.0538 2.6374 0.99669 0.997317 0.0629067
1024 36.2074 37.0607 2.35673 0.996706 0.997308 0.060463
