64 27.4209 34.1123 24.4026 0.986993 0.996103 0.922978
128 30.146 35.764 18.6361 0.992177 0.996882 0.474155
192 31.5986 36.5139 15.5555 0.993865 0.997106 0.326145
256 32.5017 36.9951 13.825 0.994703 0.997253 0.256336
320 33.1926 37.3595 12.5538 0.995239 0.997406 0.217712
384 33.6995 37.6232 11.6432 0.995561 0.997482 0.192952
448 34.124 37.8704 10.9788 0.995802 0.997543 0.174892
512 34.4846 38.0656 10.3843 0.996009 0.997567 0.156462
576 34.7898 38.2255 9.87566 0.99618 0.997616 0.144076
640 35.0751 38.3591 9.36258 0.996294 0.997644 0.135469
704 35.2976 38.4662 8.97672 0.996387 0.99766 0.127804
768 35.5447 38.5948 8.58088 0.996491 0.997677 0.118995
832 35.7582 38.708 8.24924 0.996571 0.997699 0.113201
896 35.9357 38.7887 7.93899 0.996633 0.997719 0.108898
960 36.1017 38.8686 7.66432 0.99669 0.997726 0.103986
1024 36.2074 38.9139 7.47503 0.996706 0.99773 0.102723
