64 29.4546 35.1413 19.3068 0.979475 0.99141 1.21853
128 32.3655 36.0392 11.3507 0.986477 0.991646 0.52402
192 34.1308 36.3858 6.6069 0.98853 0.991511 0.301504
256 35.4447 36.5842 3.2149 0.989923 0.991766 0.186121
320 36.4443 36.6961 0.690722 0.990444 0.991866 0.143552
384 37.2516 36.7691 -1.29523 0.990667 0.991956 0.130153
448 37.9382 36.825 -2.93412 0.991158 0.992001 0.0850677
512 38.5138 36.8593 -4.2959 0.991412 0.992023 0.0616074
576 39.0177 36.8904 -5.45227 0.991583 0.992069 0.0490308
640 39.4527 36.9129 -6.43763 0.991886 0.992083 0.019896
704 39.8333 36.928 -7.2938 0.992128 0.992153 0.00252724
768 40.1728 36.9383 -8.05146 0.992175 0.992063 -0.0112712
832 40.4782 36.9452 -8.728 0.992387 0.992019 -0.03708
896 40.7629 36.9526 -9.34761 0.992483 0.991972 -0.0514686
960 41.0125 36.9581 -9.88578 0.992626 0.992019 -0.0611424
1024 41.2545 36.9631 -10.4022 0.992637 0.992024 -0.0617862
