64 29.4546 34.4565 16.9818 0.979475 0.988858 0.958002
128 32.3655 36.8481 13.85 0.986477 0.991033 0.461853
192 34.1308 38.2451 12.0545 0.98853 0.991675 0.318086
256 35.4447 39.2385 10.7034 0.989923 0.992304 0.240517
320 36.4443 39.9635 9.65637 0.990444 0.992667 0.224471
384 37.2516 40.5417 8.83208 0.990667 0.992948 0.230336
448 37.9382 41.0304 8.1506 0.991158 0.993077 0.193655
512 38.5138 41.4179 7.54052 0.991412 0.993243 0.184739
576 39.0177 41.7547 7.01483 0.991583 0.993145 0.157571
640 39.4527 42.0333 6.54094 0.991886 0.993209 0.133419
704 39.8333 42.274 6.12731 0.992128 0.993208 0.108838
768 40.1728 42.4863 5.7588 0.992175 0.993282 0.11158
832 40.4782 42.6661 5.40516 0.992387 0.993283 0.0903368
896 40.7629 42.8242 5.05676 0.992483 0.993427 0.095129
960 41.0125 42.9537 4.73318 0.992626 0.993385 0.0764608
1024 41.2545 43.0816 4.42897 0.992637 0.993366 0.0734448
