64 21.2474 23.5556 10.8635 0.925206 0.955039 3.22449
128 23.4627 26.6483 13.5774 0.952215 0.975084 2.40165
192 24.9715 28.3471 13.5178 0.964569 0.98162 1.76767
256 26.0967 29.3743 12.5594 0.971644 0.984539 1.32716
320 26.9859 30.0395 11.3154 0.975876 0.986002 1.03763
384 27.7442 30.5155 9.98875 0.979031 0.987077 0.821817
448 28.3779 30.8736 8.79451 0.981275 0.987879 0.673091
512 28.9296 31.1462 7.66215 0.983016 0.988277 0.535142
576 29.3981 31.3624 6.68162 0.984387 0.988769 0.445104
640 29.8192 31.5264 5.72515 0.985495 0.989079 0.36366
704 30.2238 31.6707 4.78699 0.986462 0.989332 0.290883
768 30.5833 31.791 3.94906 0.98718 0.989512 0.236261
832 30.912 31.8977 3.18867 0.987818 0.989698 0.190389
896 31.2338 32.0049 2.46879 0.988382 0.989863 0.149858
960 31.5236 32.0977 1.82122 0.988914 0.989938 0.103641
1024 31.7914 32.167 1.18175 0.989309 0.990063 0.0761986
