64 21.2474 22.4176 5.50748 0.925206 0.941579 1.76966
128 23.4627 25.001 6.55621 0.952215 0.965244 1.36826
192 24.9715 26.8596 7.56116 0.964569 0.975757 1.15985
256 26.0967 28.2998 8.44208 0.971644 0.98144 1.00821
320 26.9859 29.4494 9.12892 0.975876 0.984744 0.90872
384 27.7442 30.4354 9.70017 0.979031 0.987014 0.815368
448 28.3779 31.2826 10.2356 0.981275 0.988578 0.744271
512 28.9296 31.9828 10.5539 0.983016 0.989666 0.676441
576 29.3981 32.5607 10.7577 0.984387 0.990486 0.619566
640 29.8192 33.0594 10.8661 0.985495 0.991068 0.565505
704 30.2238 33.5225 10.9141 0.986462 0.991605 0.521314
768 30.5833 33.9178 10.9032 0.98718 0.991998 0.488102
832 30.912 34.2515 10.803 0.987818 0.992348 0.458622
896 31.2338 34.5642 10.6625 0.988382 0.992606 0.427282
960 31.5236 34.8397 10.5194 0.988914 0.992855 0.39854
1024 31.7914 35.0724 10.3205 0.989309 0.992992 0.372243
