64 30.5376 33.4291 9.4686 0.98984 0.993609 0.380838
128 33.2607 34.3325 3.22235 0.993455 0.994318 0.0868559
192 34.8368 34.718 -0.340855 0.994689 0.994586 -0.0102639
256 35.95 34.9272 -2.84493 0.995387 0.994739 -0.0651121
320 36.8151 35.062 -4.76204 0.995814 0.994861 -0.0956237
384 37.5113 35.1587 -6.27173 0.996107 0.994916 -0.119603
448 38.1051 35.2352 -7.5314 0.996349 0.994948 -0.140685
512 38.5882 35.2951 -8.53388 0.996533 0.995 -0.153857
576 39.028 35.3408 -9.44756 0.996636 0.995013 -0.162882
640 39.4097 35.3797 -10.2259 0.996721 0.995028 -0.169849
704 39.738 35.4116 -10.8871 0.996812 0.995012 -0.180542
768 40.0288 35.438 -11.4687 0.996887 0.99503 -0.186247
832 40.2782 35.4619 -11.9577 0.996959 0.995067 -0.189739
896 40.5193 35.4815 -12.4331 0.996996 0.995099 -0.190282
960 40.7593 35.4992 -12.9052 0.997058 0.995095 -0.196862
1024 40.9733 35.5146 -13.3225 0.997088 0.995128 -0.196648
